key,0,1,2,3,4,5,6,7,8,9,10,11,12,13
264,"꼬마 친구 '히엔 인형'을 불러낸다.
히엔의 모습을 본뜬 마법인형. 참으로 훌륭하게 대의를 지켜주었네!","도마 군주인 히엔의 모습을 본뜬 마법인형. 제국 식민지 시절, 키요후사와 같은 무장한 꼭두각시 인형을 제작하는 것이 금지되자, 도마 인형사들이 저항 의지를 나타내고자 비밀리에 만든 물건인 듯하다.","참으로 훌륭하게 대의를 지켜주었네!","명장의 그릇","10초 동안 범위 안에 있는 아군의 공격력을 20 향상시킵니다. 아군이 '인형' 유형일 경우 공격력을 40 향상시킵니다.",60,55,2,False,False,False,False,False,3
265,"꼬마 친구 '라바나 인형'을 불러낸다.
무신 라바나의 모습을 본뜬 마법인형. 버텨 보아라!","무신 라바나의 모습을 본뜬 마법인형. 역사가라고 자칭하는 그나스족이 무신과 영웅의 싸움을 후세에 전하기 위하여 재봉사 길드에 제작을 의뢰했다. 무예를 과시하고 용기를 숭상하는 호방한 자태를 재현한 것이 특징이다.","버텨 보아라!","찬드라하스","범위 안에 있는 적에게 공격력 120만큼 피해를 주고 밀쳐냅니다.",70,30,2,False,True,True,True,False,1
266,"꼬마 친구 '코우진 인형'을 불러낸다.
츠쿠모의 모습을 본뜬 마법인형이야아.","츠쿠모 신이 깃든 낡은 인형 '츠쿠모'의 모습을 본뜬 마법인형. 진짜 츠쿠모와 구별하기 위하여 푸른등 코우진족과 같은 색깔을 칠해 놓았다. 푸른등은 이 인형을 특산품으로 만들어 쿠가네에 팔려고 계획 중인 모양이다.","장사가 잘 되는구나아.","금은보화","범위 안에 있는 아군의 HP를 100 회복합니다. 아군이 '인형' 유형일 경우 HP를 150 회복합니다.",40,40,3,False,False,False,True,True,7
267,"꼬마 친구 '콩알시바'를 불러낸다.
어린 시바견. 콩알시바라는 견종은 존재하지 않는다.","성견이 되어도 작은 견종이라며, 악덕 상인이 '콩알시바'라는 이름을 붙여 속여 팔던 어린 시바견. 하지만 콩알시바라는 견종은 존재하지 않으며, 자라면 틀림없이 커질 것이다. 나중에 사기 당했다는 말을 들을 바에야 지금 도망쳐버리자고 생각해서 뛰쳐나온 모양이다.","멍멍♪","독콩","범위 안에 있는 적에게 공격력 150만큼 피해를 주고 6초 동안 방어력을 30% 감소시킵니다.",60,30,3,False,True,False,True,False,1
268,"꼬마 친구 '텐구 인형'을 불러낸다.
텐구의 모습을 본뜬 인형. 다 텐구 때문이다!","텐구의 모습을 본뜬 인형. 단순한 인형일 터인데 팔팔하게 움직이는 건 텐구이기 때문이다. 덧붙여 마테리아 홈이 5개나 파여 있던 최고급 무기를 손에 넣은 줄 알았는데 어느 새인가 텐구 인형으로 바뀌어 있었던 것도 틀림없이 텐구 때문이다.","텐구 때문이다!","텐구의 소행","5초 동안 범위 안에 있는 적의 이동 속도를 70% 감소시킵니다.",30,70,3,False,False,True,True,False,4
269,"꼬마 친구 '마탕가 인형'을 불러낸다.
마탕가족의 모습을 본뜬 마법 인형. 어째서인지 알몸이다.","우즈네어 운하 심층에서 발견된 마탕가족의 모습을 본뜬 마법인형. 호화로운 의상을 입고 있었으나, 보물을 노리고 들어온 도둑이 옷만 훔쳐가서 알몸이 되었다. 왠지 부끄러워하는 듯이 보이는 것은 그 때문이다.","뿌우!","쥐어박기","범위 안에 있는 적에게 공격력 230만큼 피해를 줍니다.",80,20,2,False,True,False,True,False,1
270,"꼬마 친구 '람자 인형'을 불러낸다.
진정한 영웅의 모습을 본뜬 마법인형.","역사의 어둠에 묻혀버린, 한 영웅의 모습을 본떠 만들었다는 마법인형. 인기 극작가인 제노미스 렉센테일 씨의 말에 의하면, 그가 바로 '이발리스' 건국의 주역이며, 진정한 영웅인 '람자'라고 하는데…….","해치워 버려♥","노력은 하고 있어!","6초 동안 특수기 포인트를 사용한 꼬마 친구를 무적으로 만듭니다.",50,50,4,False,True,True,True,False,3
271,"꼬마 친구 '꼬알라'를 불러낸다.
어린 코알라. 가끔 졸곤 한다.","어린 코알라. 자신이 살고 있던 나무를 베러 온 집사에게 달라붙어, 그대로 모험길에 오른 모양이다. 귀엽게 생겼지만 위협할 때에는 꽤나 소름끼치게 운다. 외모에 속지 말도록.","께아아아악!","달라붙기","범위 안에 있는 아군에게 걸린 모든 약화 효과를 해제합니다.",20,80,2,False,False,True,True,False,6
272,"꼬마 친구 '깨알물범'을 불러낸다.
길을 잃어 염호로 오게 된 어린 물범.","어떻게 오게 되었는지는 모르지만, 길을 잃어 로흐 셀 호수에 오게 된 어린 물범. 깨알처럼 콕콕 박혀 있는 까만 눈동자와 코를 보고 '깨알물범'이라는 이름을 붙였다.","깨깨애!","어리광","범위 안에 있는 적의 특수기 포인트를 최대치의 70%만큼 감소시킵니다.",50,50,1,False,False,False,False,True,4
273,"꼬마 친구 '우파루파'를 불러낸다.
꼬마 아홀로틀과 닮은 수수께끼에 싸인 양서류.","꼬마 아홀로틀과 닮은 양서류. 낚아 온 집사가 말하길, 우파루파란 어느 나라 말인지 어떤 의미인지 무엇 하나 판명되지 않았다고 한다. 그러면서 어디서 낚아왔는지도 알려주지 않았다.","우파!","루파의 춤","20초 동안 소환진 안에 있는 꼬마 친구의 HP를 2배 빠르게 회복시킵니다.",20,80,2,False,False,False,False,False,9
274,"꼬마 친구 '익시온 인형'을 불러낸다.
익시온의 모습을 본뜬 마법인형.","기라바니아 지방에 전해내려오는 고대 환수 익시온의 모습을 본뜬 마법인형. 모험가들이 위험한 익시온 토벌에 도전하게끔 지역 주민들이 자금을 모아 만든 듯하다. 부디 참가해 주시길 바랍니다…….","에어로 스파크!","에어로 스파크","20초 동안 범위 안에 있는 적에게 초당 10의 지속 피해를 줍니다.",60,75,3,False,False,True,True,False,1
275,"꼬마 친구 '신룡 인형'을 불러낸다.
신룡의 모습을 본뜬 마법인형. 보물상자에서 튀어나온다!","신룡의 모습을 본뜬 마법인형. 아무래도 봉인에서 풀리며 나타나는 모습을 재현하려고 한 모양인데 어째서인지 보물상자 안에서 나타난다. 이에 대해 질문을 받은 설계 담당자는 원래 이렇게 나오지 않았냐고 말했다는데, 뭘 착각한 듯하다…….","보물상자에서 뿅!","해일","아군 및 적군의 방어막과 탐색의 눈을 파괴합니다. 특수기 포인트를 사용한 꼬마 친구는 귀환됩니다.",60,60,1,True,True,False,False,True,8
276,"꼬마 친구 '신 라우반'을 불러낸다.
라우반의 모습을 본뜬 마법인형. 여긴 못 지나간다!","에오르제아 동맹군 공병부대가 제작한 라우반의 모습을 본뜬 마법인형. 표면적으로는 알라미고 해방을 기념하는 기념품으로서 만들어졌지만, 사실은 초반에 랄거의 손길에서 있었던 일에 대한 사과의 표시인 듯하다. 정말 죄송합니다.","정말 미안하다……","불멸의 불꽃","범위 안에 있는 적에게 공격력 90만큼 피해를 주고 밀쳐냅니다.",55,40,2,True,True,True,True,False,1
277,"꼬마 친구 '아난타 인형'을 불러낸다.
아난타족의 모습을 본뜬 마법인형. 시잇…….","전직 아르파 국경경비대의 공병이 아난타족의 모습을 본떠 만든 마법인형. 막 탈피를 마쳐서 비늘이 반질반질한 사리샤를 보고 만들었다고 한다. 이 마법인형을 팔아 얻은 수익금은 임무를 도와준 모험가들의 보상으로 쓰이고 있다.","비늘이 반질반질~","치유의 춤","범위 안에 있는 아군의 HP를 200 회복합니다. 아군이 '인형' 유형일 경우 HP를 250 회복합니다.",30,80,2,False,True,False,True,False,7
278,"꼬마 친구 '꼬마 모아이'를 불러낸다.
작은 모아이 상. 어떻게 움직이는지는 모르겠다.","익몰해에서 발견된 거대한 조각상의 파편으로 만든 작은 석상. 세계 각지에서 발견되는 수수께끼의 석상 '모아이'의 모습을 본떠 만든 것인데, 갑자기 움직이기 시작했다. 입에서 빛나는 고리가 나올 것 같지만 나오지 않는다.","총총총……","거대 조각상의 가호","6초 동안 범위 안에 있는 아군의 방어력을 10 향상시킵니다. 아군이 '기계' 유형일 경우 방어력을 30 향상시킵니다.",40,50,2,True,True,True,False,False,3
279,"꼬마 친구 '흰족제비'를 불러낸다.
털이 눈처럼 새하얀 족제비.","털이 눈처럼 새하얀 족제비. 고향 숲에서 본 상서로운 짐승 '카마이타치'를 동경하여 제자가 되려고 지옥뚜껑에 잠입했다. 그런데 그곳에서 모험가와의 싸움을 목격하고는 더욱 강한 자의 제자가 되고 싶어 마음을 바꾼 듯하다.","뀨우뀨우!","카마이타치","범위 안에 있는 적에게 공격력 90만큼 피해를 줍니다.",75,15,3,False,False,False,False,False,1
280,"꼬마 친구 '어릿광대 알'을 불러낸다.
알 사냥 축제의 장식용 알. 옛 현자의 모습을 본뜬 마법인형이 들어 있다.","알 사냥 축제를 뒤흔든 '장식용 달걀 도난 사건'이 해결되도록 이끌어준 모험가에게 질리 알리아포가 선물한 특별한 장식용 알. 속에는 제6재해 때에 활약한 열두 현자 중 한 명인 래드클리프의 모습을 본뜬 마법인형이 들어 있다.","알랄랄랄라~♪","광대의 춤","범위 안에 있는 아군에게 걸린 모든 약화 효과를 해제합니다.",20,60,2,False,True,True,False,False,6
281,"꼬마 친구 '케프카 인형'을 불러낸다.
케프카의 모습을 본뜬 마법인형. 말도 안 돼!!!","피험세계 '시그마'에서 회수한 마법인형. 광대 '케프카'라는 인물을 토대로 만들어졌으나, 그가 허구의 인물인지 실존 인물인지는 알려져 있지 않다. 이 인형을 본 새벽의 현자 야슈톨라는 어디선가 본 적이 있다고 하는데…….","말도 안 돼!!!","말도 안 돼!!!","10초 동안 꼬마 친구 소환 대기 시간을 절반으로 감소시킵니다.",60,70,1,False,False,False,False,True,9
282,"꼬마 친구 '마그나이 인형'을 불러낸다.
마그나이의 모습을 본뜬 마법 인형. 나아마를 찾고 있다.","오로니르족의 큰형님인 마그나이의 모습을 본뜬 마법 인형. 반려자를 찾지 못하는 큰형님을 걱정하던 동생들이 형님을 선전하기 위해 제작법을 고안하여 공개한 듯하다. 자랑거리인 무력을 과시하듯이 전투도끼가 딸려 있다.","이 몸의 나아마는 어디에!","큰형님의 위엄","가장 가까운 적군 비전석에 10%만큼 피해를 줍니다.",65,45,1,False,False,False,False,True,8
283,"꼬마 친구 '해파링'을 불러낸다.
하늘을 떠다니는 아기 해파리. 둥실둥실.","익몰해로 파견한 잠수함에 붙어 따라온 하늘을 떠다니는 아기 해파리. 오랜 항해 중에 조종사 자동인형에게 모험가의 이야기를 전해들으며 함께 여행할 결심을 한 듯하다. 보기만 해도 마음이 평온해지는 모습이라며 평판이 자자하다.","두둥~실, 두둥~실♪","가시 촉수","20초 동안 범위 안에 있는 적에게 초당 10의 지속 피해를 줍니다.",40,30,2,False,True,False,True,False,1
284,"꼬마 친구 '백호랑'을 불러낸다.
하얀 호랑이의 모습을 본뜬 마법인형. ","하얀 호랑이의 모습을 본뜬 마법인형. 작은 하얀 호랑이처럼 만들었을 뿐, 진짜 백호는 아니다. 동쪽 나라에서는 하얀 호랑이를 보면 운수가 좋아지고 행복이 찾아온다고 하여, 이런 인형을 복을 부르는 물건으로서 귀하게 여긴다고 한다.","어흥~!","작은 제왕의 충격","범위 안에 있는 적을 밀쳐냅니다.",40,60,2,False,False,True,True,False,9
285,"꼬마 친구 '파프니르 인형'을 불러낸다.
파프니르의 모습을 본뜬 마법인형.","발데시온 위원회 연구원이 제작한 마법인형. 드래곤형 요마인 '파프니르'의 모습을 본떠 만들었다. 어째서 명검을 들고 있는지는 불명. 제작자는 '확률은 낮지만 파프니르가 가지고 있는 칼'이라며, 의견을 굽히지 않는데…….","3회 공격!","리딜","범위 안에 있는 적에게 공격력 90만큼 피해를 주고 밀쳐냅니다.",80,20,3,False,True,True,False,False,1
286,"꼬마 친구 '미스라 인형'을 불러낸다.
전설로 전해지는 미스라족의 모습을 본뜬 마법인형.","발데시온 위원회 연구원이 제작한 마법인형. '미코테족'의 상상 속의 선조를 재현한 듯하다. 고대 문헌에 등장하는 '전갈 멜빵갑옷'을 입힌 걸 보니 제작자의 묘한 장인 정신이 느껴진다.","전갈멜빵 미스라!","미고 아미고","6초 동안 범위 안에 있는 아군의 공격력을 20 향상시킵니다. 아군이 '인형' 유형일 경우 공격력을 40 향상시킵니다.",50,50,3,False,True,True,False,False,3
287,"꼬마 친구 '아네모스 왕자'를 불러낸다.
아네모스 대왕의 피를 이어받은 젊은 왕자.","아네모스 대왕의 피를 이어받은 젊은 왕자. 어째서인지 품에 곤봉을 숨기고 있으며, 수틀리는 일이 생기면 곤봉을 두 손에 들고 휘두르면서 여러 번 공격한다. 하지만 어려서 힘이 약하기 때문에 큰 피해를 주지는 못한다.","크라켄 곤봉!","곤봉 이도류","범위 안에 있는 적에게 공격력 150만큼 피해를 주고 6초 동안 방어력을 30% 감소시킵니다.",30,20,3,False,True,True,True,False,1
288,"꼬마 친구 '해치'를 불러낸다.
동방에 전해내려오는 환수의 모습을 본뜬 마법인형.","동방에 전해내려오는 환수인 해치의 모습을 본뜬 마법인형. 전승에서는 사찰과 같은 신성한 곳을 지키는 짐승으로 그려지고 있으며, 대체로 한 쌍이 마주앉아 악한 자들을 감시한다고 한다. 그 때문인지 자신과 닮은 존재를 보면 마주앉고 만다.","…………","찰떡궁합","적이 설치한 함정을 해제합니다.",50,50,3,False,False,True,True,False,6
289,"꼬마 친구 '금마즈오'를 불러낸다.
황금빛으로 빛나는 나마즈오의 모습을 본뜬 마법인형.","황금빛으로 빛나는 나마즈오의 모습을 본뜬 마법인형. 동쪽 나라의 인형사가 길조의 상징으로서 근동 지역으로 수출하기 위해 만든 듯하다. 금박 공예 기법을 응용하여 온몸에 금가루를 입혔기 때문에, 어쩐지 금전운이 상승할 것 같은 기분이 든다.","번쩍임메!","황금 방울","범위 안에 있는 아군의 특수기 포인트를 10 증가시킵니다. 단, 효과가 같은 특수기를 가진 꼬마 친구에게는 무효입니다.",60,80,2,False,False,False,False,False,3
290,"꼬마 친구 '제천대성'을 불러낸다.
서수 제천대성이 신통력으로 만들어 낸 환영체.","서수 제천대성이 신통력으로 만들어 낸 환영체. 장난기 많은 젊은 원숭이였던 제천대성은 특별한 능력을 얻고 나서도 남을 속이는 기술을 주특기로 삼았다. 신통력으로 만든 구름을 타고 자유롭게 하늘을 날아다닌다.","끄떡없어!","여의봉","범위 안에 있는 적에게 공격력 230만큼 피해를 줍니다.",90,20,4,False,False,False,False,False,1
291,"꼬마 친구 '태엽 초롱'을 불러낸다.
태엽 장치가 달려 혼자서 움직이는 초롱불.","태엽 장치가 달려 혼자서 움직이는 초롱불. 모험가들의 뜨거운 요청에 답하기 위해 보석공예가 길드와 연금술사 길드가 공동 개발했다. 마법인형 기술을 응용한 자동 기구와 연금술로 만든 매혹적인 광원에 의하여, 어디서든 빛을 발한다.","반짝반짝!","길안내","10초 후 발동할 수 있는 함정을 설치합니다. 함정을 발동시키면 범위 안에 있는 적에게 공격력 260만큼 피해를 줍니다.",20,70,2,False,False,False,True,False,2
292,"꼬마 친구 '클라미도사우루스'를 불러낸다.
나무 위에 사는 소형 갑린강. 뒷다리만으로 달린다.","환상의 프리즘을 너무 좋아해서 모험가를 따라온 도마뱀. 평소에는 나무 위에서 생활하지만, 먹이를 구할 때에는 지상으로 내려와 뒷다리만으로 뛰어다닌다. 위험을 감지하면 목도리 형태의 피부 장식을 펼쳐서 위협하는 모양이다.","<Indent/><Indent/>옷<Indent/><Indent/>","환상의 전력 질주","6초 동안 범위 안에 있는 아군의 이동 속도를 35% 향상시킵니다.",35,30,3,False,False,False,True,False,3
293,"꼬마 친구 '시리나 인형'을 불러낸다.
시리나의 모습을 본뜬 마법 인형.","몰족의 소녀인 시리나의 모습을 본뜬 마법 인형. 아우라 젤라 유목민들이 즐겨 입는 전통 의상도 자잘한 자수까지 완벽하게 재현했다. 아짐 대초원의 문화가 느껴지는 물건으로 신생제 때 배포되었다.","몰족이세요?","신탁","10초 동안 꼬마 친구 소환 대기 시간을 절반으로 감소시킵니다.",20,50,2,False,False,True,False,False,9
294,"꼬마 친구 '사두 인형'을 불러낸다.
사두의 모습을 본뜬 마법 인형. 훈 촐로오는 불러내지 못한다.","도탈족의 족장인 사두의 모습을 본뜬 마법 인형. 그 아름다움에 연심을 품고 있지만 불태워질까 두려워서 말하지 못하는 도탈족의 젊은이들이 제작법을 고안한 듯하다. 하지만 실제로 만들어 낼 용기는 없었던 모양이다.","피가 끓는구나!","나아마의 별똥별","범위 안에 있는 적에게 공격력 300만큼 피해를 줍니다. 단, 특수기 포인트를 사용한 꼬마 친구는 귀환됩니다.",75,35,3,True,False,False,True,False,1
295,"꼬마 친구 '캐시 알뿌리'를 불러낸다.
캐시에게서 떨어져나온 씨앗이 발아한 묘목.","캐시에게서 떨어져나온 씨앗이 발아한 묘목. 자신을 꾸미는 걸 좋아하는 모양인지 붉은 천조각을 요령껏 둘러 드레스를 만들었다. 게다가 어디서 주웠는지 귀걸이까지 걸었지만, 그래도 냄새난다.","뿌웅~♥","달달한 숨결","5초 동안 범위 안에 있는 적의 이동을 봉쇄합니다.",30,50,3,False,True,True,True,False,4
296,"꼬마 친구 '타루타루 인형'을 불러낸다.
전설로 전해지는 타루타루족의 모습을 본뜬 마법 인형.","발데시온 위원회 연구원이 제작한 마법 인형. '라라펠족'의 상상 속의 선조를 재현한 듯하다. 입고 있는 붉은색 옷은 '주홍 법의'라고 불리는 고급 외투를 재현한 것이다. 마력 회복에 효과가 있었다고 하는데…….","주홍 법의 타루타루!","생기","범위 안에 있는 아군의 특수기 포인트를 10 증가시킵니다. 단, 효과가 같은 특수기를 가진 꼬마 친구에게는 무효입니다.",80,25,3,False,True,False,False,False,3
297,"꼬마 친구 '츠쿠요미 인형'을 불러낸다.
밤의 신 츠쿠요미의 모습을 본뜬 마법 인형. 밤새도록 즐겨보자꾸나.","밤의 신 츠쿠요미의 모습을 본뜬 마법 인형. 복잡한 경위로 인해 제국군에 강제 징집된 후 포로 교환 대상이 된 보석공예가가 즉흥적으로 만들어 낸 물건인 듯하다. 자유를 얻은 기쁨 때문인지, 이상한 애정을 담아 아름답게 만들었다.","뭐, 좋아","달빛 저승꽃","범위 안에 있는 적에게 공격력 90만큼 피해를 줍니다.",60,35,2,True,True,False,False,False,1
298,"꼬마 친구 '시로 인형'을 불러낸다.
시로 알리아포의 모습을 본뜬 마법 인형. 감사합니다!","시로 알리아포의 모습을 본뜬 마법 인형. 고아원을 운영하기 위해 고군분투하는 그녀를 가만히 지켜보던 로웨나 상회의 전속 장인이 만든 것이다. 그녀의 여동생 쿠로는 이 인형을 말없이 받아들고는 살며시 보상에 추가했다.","감사합니다!","갓 구운 납작빵","범위 안에 있는 아군의 HP를 100 회복합니다. 아군이 '인형' 유형일 경우 HP를 150 회복합니다.",20,60,2,False,False,True,False,False,7
299,"꼬마 친구 '노동 8호'를 불러낸다.
기공도시 거그에서 발굴된 노동형 철거인.","기공도시 거그에서 발굴된 노동형 철거인. 발견되었을 때에는 휴면 상태였으나, 남는 크리스탈을 끼워 넣었더니 움직이며 따라오게 되었다. 성석을 동력원으로 사용하지 않기에 위험하진 않을 것이다.","명령을 내리십시오!","처리","범위 안에 있는 적에게 공격력의 5배만큼 피해를 줍니다.",60,35,1,False,False,False,False,True,1
300,"꼬마 친구 '아이루'를 불러낸다.
동반자 아이루.","머나먼 이국에서 온 자그마한 수인. 화룡 리오레우스를 쫓아왔는지, 쿠가네의 마물 수배 게시판에 토벌 의뢰를 게시했다. 그 후, 화룡 사냥 건으로 모험가를 만나 친구가 되었다.","<Indent/><Indent/>냥~<Indent/><Indent/>","격려의 뿔피리","6초 동안 범위 안에 있는 아군의 공격력을 25 향상시킵니다.",40,30,4,False,False,True,False,False,3
301,"꼬마 친구 '푸기'를 불러낸다.
헌터들을 매료시키는 존재.","사랑스러운 아기 돼지. 머나먼 이국땅에서는 헌터들을 매료시키는 존재라고 한다. 물론 삼대주에 있는 마물 사냥꾼들에게도 인기가 있으며, 그 매력의 포로가 되는 자들이 속출하고 있는 모양이다.","꾸울?","보이지 않아도 알아꿀","적이 설치한 함정을 해제합니다.",30,45,2,False,True,False,True,False,6
302,"꼬마 친구 '축제 나마즈오'를 불러낸다.
나마즈오의 모습을 본뜬 마법 인형. 영치기영참메♪","나마즈오의 모습을 본뜬 마법 인형. 큰메기 대제전의 개최 자금을 모으기 위하여 장인인 교신이 밤새워 만든 물건인 듯하다. 정교한 머리띠와 의상은 바느질이 특기인 교레이가 만든 것이다. 복을 부르는 물건으로 인기가 있는 모양이다.","메메메!","문명개화","10초 동안 범위 안에 있는 아군의 방어력을 20 향상시킵니다.",50,65,1,False,False,True,True,False,3
303,"꼬마 친구 '주공작'을 불러낸다.
붉은색 공작의 모습을 본뜬 마법인형. 주작이 아니다.","붉은색 공작의 모습을 본뜬 마법인형. 공작은 아름다운 장식깃 때문에 관상용으로 인기가 높다. 또한 독충이나 독사를 잡아먹기에 예부터 익조로 여겨지며, 신격화되기까지 했다. 때문에 이러한 인형이 복을 부른다고 하여 인기가 있는 모양이다.","꿰~옥~♪","붉은 마음","범위 안에 있는 적에게 공격력 80만큼 피해를 주고 6초 동안 방어력을 30% 감소시킵니다.",50,40,2,True,True,False,False,False,1
304,"꼬마 친구 '알파 인형'을 불러낸다.
알파의 모습을 본뜬 마법인형. 도색완성품이다.","갈론드 아이언웍스 사에서 만든 모형. 오메가 사건을 해결한 보답이라며 제시가 준 특별 보상이다. 소중한 동료인 알파의 모습을 본떠 만든 마법인형의 최초 생산 도색완성품이다.","꾸엑……?","텔레포 입문","특수기 포인트를 사용한 꼬마 친구를 아군 중앙 소환진으로 이동시킵니다.",70,70,4,False,False,False,False,False,9
305,"꼬마 친구 '꼬메가'를 불러낸다.
오메가와 닮은 소형 자율 추종 기체.","차원의 틈에서 발견된 수수께끼에 싸인 소형 자율 추종 기체. 그저 인간의 뒤를 따라다닐 뿐 해롭지는 않다. 갈론드 아이언웍스 사에 소속된 웨지가 보기에는, 오메가가 '인간'을 관찰하기 위해 만든 것 같다고 하는데…….","…지…지지직…","표적 조준","범위 안에 있는 적에게 공격력 150만큼 피해를 주고 10초 동안 '마물' 유형 약점을 추가합니다.",70,65,1,False,False,False,True,True,1
306,"꼬마 친구 '그라하 인형'을 불러낸다.
그라하 티아의 모습을 본뜬 마법인형. 눈을 뜨면 제일 먼저…….","'시르쿠스 협간'의 탐사 비용을 벌기 위해 타타루가 제작한 마법인형. 성 코이나크 재단의 람브루스에게 전해 들은, 북해의 현자의 모습을 본떠 만들었다고 한다. 제1세계에서 귀환한 영웅의 모험담을 듣고 이것을 선물하기로 한 모양이다.","윽… 눈이…!","황족의 마안","20초 동안 아군 소환진, 방어막, 탐색의 눈이 피해를 받지 않습니다.",40,50,3,False,True,True,True,False,9
307,"꼬마 친구 '음울한 유령 인형'을 불러낸다.
어쩐지 음울해 보이는 유령 인형. 원리는 알 수 없지만 움직인다.","수호천절 축제에서 만난 음울한 유령 인형. 행사를 주최하는 대륙기예단의 광대들도 이들 인형이 어째서 움직이는지는 알지 못했다. 그건 그렇고 음울한 표정이다.","춤추자 춤…","디스펠","범위 안에 있는 적군에게 걸린 모든 강화 효과를 해제합니다.",10,50,4,False,False,True,False,False,6
308,"꼬마 친구 '명랑한 유령 인형'을 불러낸다.
어쩐지 명랑해 보이는 유령 인형. 원리는 알 수 없지만 움직인다.","수호천절 축제에서 만난 명랑한 유령 인형. 절대로 움직일 리 없는데 왠지, 어째서인지, 움직인다! 진짜 유령인지, 누군가 인형에 마력을 주입한 건지 진상은 알 수 없다.","춤추자 춤♪","투명화","6초 동안 특수기 포인트를 사용한 꼬마 친구를 무적으로 만듭니다.",35,65,1,False,True,False,False,False,3
309,"꼬마 친구 '클라우드 인형'을 불러낸다.
옛 영웅의 모습을 본뜬 마법인형. 관심 없어…….","옛 영웅 '클라우드'의 모습을 본뜬 마법인형. 전설적인 솔저이며 유례 없는 전투 능력을 자랑했던 그를 재현하기 위해, 애용했다고 전해지는 사람 키만한 검인 버스터 소드도 제작했다. 관심 없어…….","관심 없어…","화룡점정","범위 안에 있는 적에게 공격력 380만큼 피해를 줍니다.",75,65,3,False,False,False,True,False,1
310,"꼬마 친구 '에어리스 인형'을 불러낸다.
옛 영웅의 모습을 본뜬 마법인형. 전부 다 끝나면 다시, 만나자?","옛 영웅 '에어리스'의 모습을 본뜬 마법인형. 뒷골목에서 꽃을 팔던 그녀는 몸에 흐르는 피라는 운명에 농락당하면서도 마침내 별을 구하기 위한 결단을 내리게 되었다고 한다. 전부 다 끝나면 다시, 만나자?","데이트 1번!","위대한 복음","5초 동안 범위 안에 있는 아군이 '동물' 유형의 공격에 피해를 받지 않게 합니다.",35,55,2,False,False,False,False,False,3
311,"꼬마 친구 '티파 인형'을 불러낸다.
옛 영웅의 모습을 본뜬 마법인형. 말로만 마음을 전할 수 있는 건 아니야.","옛 영웅 '티파'의 모습을 본뜬 마법인형. 주점을 운영하는 한편 거대한 악과 싸워온 인물이자 격투술의 달인이기도 한 그녀를 재현하기 위해, 장인의 기술을 모조리 쏟아부었다. 말로만 마음을 전할 수 있는 건 아니야.","만나러 가자!","파이널 헤븐","범위 안에 있는 적에게 공격력 150만큼 피해를 주고 밀쳐냅니다.",60,40,3,False,True,True,False,False,1
312,"꼬마 친구 '꼬마 진흙장사'를 불러낸다.
진흙장사에게서 떨어져 나온 진흙 한 덩이. 역시 질척거린다.","진흙장사에게서 떨어져 나온 진흙 한 덩이. 꽤 많이 작아졌어도 팔팔하게 돌아다니는 건, 초목강 마물을 활성화시키는 신비로운 진흙의 영향을 받은 탓일까? 귀염성 있게 생겼지만 흙내가 나는 게 옥에 티다.","흙흙…","흙흙","범위 안에 있는 적에게 공격력 60만큼 피해를 주고 10초 동안 이동 속도를 70% 감소시킵니다.",40,50,2,True,False,False,True,False,1
313,"꼬마 친구 '화동 모그리'를 불러낸다.
영원한 언약식의 답례품. 행복을 부른다고 한다.","모그리의 모습을 본뜬 마법인형. 영원한 언약식의 답례품으로 제작되었기에, 화려한 꽃다발이 딸려 있다. 열두 신 대성당에 있었던 모그리의 말에 의하면, 행복을 부르는 효과가 있을지도 모른다고 한다. 정말일까?","쿠~뽀쿠뽀♪","쿠~뽀쿠뽀♪","10초 동안 범위 안에 있는 아군의 공격력을 10 향상시킵니다.",30,30,3,False,True,False,False,False,3
314,"꼬마 친구 '엘반 인형'을 불러낸다.
전설로 전해지는 엘반족의 모습을 본뜬 마법인형.","발데시온 위원회의 연구원이 제작한 마법인형. '엘레젠족'의 상상 속의 선조를 재현한 듯하다. 특징적인 윗도리는 '파란 코트아르디'라고 부르는 듯한데, 제작자가 말하길 검은색이 아니라 파란색인 점이 중요하다고 한다.","파란코트 엘!","부채춤","10초 동안 특수기 포인트를 사용한 꼬마 친구의 방어력을 40 향상시킵니다.",50,50,4,False,False,True,False,False,3
315,"꼬마 친구 '아기 달멜'을 불러낸다.
어린 달멜. 목이 긴 듯도 짧은 듯도 하다.","어린 달멜. 아마 연구용으로 사육되었던 달멜인 것 같다. 속성의 힘이 흐트러져서 포악해진 마물들이 돌아다니게 된 에우레카에서, 기적적으로 살아남았다. 목이 긴 건지 짧은 건지 애매하다.","달멜","백안시","범위 안에 있는 적의 특수기 포인트를 최대치의 50%만큼 감소시킵니다.",30,35,3,False,True,True,False,False,4
316,"꼬마 친구 '까삐바라'를 불러낸다.
어린 카피바라. 온천욕을 좋아하는 모양이다.","어린 카피바라. 어디서 배웠는지는 모르나, 온천욕을 좋아하는 모양이다. 온천이 많다고 알려진 동쪽 나라에서는 '귀천축쥐'라는 기묘한 이름으로 불리는 듯하다.","뀨륵뀨륵!","깨물깨물","가장 가까운 적군 비전석에 5%만큼 피해를 줍니다.",40,30,3,False,False,False,True,False,8
